step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
152,35.00051821653881,35.00137197459677,5.0,0.00012354989970127564,0.00012354989970127564,0.9998764501002987,21.211866877217464
153,35.00050895136984,35.00138014786241,5.0,0.0001235498390383925,0.0001235498390383925,0.9998764501609616,21.211867649664235
154,35.000499558985545,35.00138817460176,5.0,0.0001235497580636648,0.0001235497580636648,0.9998764502419364,21.211868615682327
155,35.000490041704516,35.00139605283372,5.0,0.00012354965679714356,0.00012354965679714356,0.9998764503432028,21.211869775032973
156,35.0004804018762,35.00140378061391,5.0,0.00012354953526390528,0.00012354953526390528,0.999876450464736,21.211871127429625
157,35.00047064188034,35.001411356035156,5.0,0.00012354939349404505,0.00012354939349404505,0.999876450606506,21.211872672538007
158,35.00046076412635,35.00141877722793,5.0,0.0001235492315226701,0.0001235492315226701,0.9998764507684773,21.211874409976218
159,35.000450771052755,35.00142604236084,5.0,0.00012354904938988975,0.00012354904938988975,0.9998764509506101,21.21187633931481
160,35.00044066512657,35.001433149641066,5.0,0.00012354884714080612,0.00012354884714080612,0.9998764511528592,21.211878460076907
161,35.000430448842685,35.00144009731482,5.0,0.00012354862482550274,0.00012354862482550274,0.9998764513751744,21.211880771738308
162,35.00042012472326,35.00144688366777,5.0,0.0001235483824990326,0.0001235483824990326,0.9998764516175009,21.211883273727636
163,35.000409695317096,35.00145350702546,5.0,0.0001235481202214027,0.0001235481202214027,0.9998764518797786,21.211885965426465
164,35.000399163198985,35.00145996575374,5.0,0.00012354783805756136,0.00012354783805756136,0.9998764521619424,21.21188884616949
165,35.000388530969104,35.00146625825916,5.0,0.00012354753607737924,0.00012354753607737924,0.9998764524639226,21.21189191524466
166,35.00037780125234,35.00147238298935,5.0,0.00012354721435563513,0.00012354721435563513,0.9998764527856444,21.211895171893406
167,35.00036697669766,35.00147833843344,5.0,0.00012354687297199313,0.00012354687297199313,0.999876453127028,21.21189861531078
168,35.000356059977456,35.00148412312238,5.0,0.0001235465120109871,0.0001235465120109871,0.999876453487989,21.211902244645692
169,35.00034505378686,35.00148973562937,5.0,0.0001235461315619951,0.0001235461315619951,0.999876453868438,21.211906059001098
170,35.00033396084309,35.00149517457016,5.0,0.0001235457317192208,0.0001235457317192208,0.9998764542682808,21.211910057434228
171,35.000322783884805,35.0015004386034,5.0,0.00012354531258166766,0.00012354531258166766,0.9998764546874184,21.211914238956826
172,35.000311525671364,35.001505526430996,5.0,0.00012354487425311492,0.00012354487425311492,0.9998764551257469,21.2119186025354
173,35.0003001889822,35.00151043679841,5.0,0.0001235444168420916,0.0001235444168420916,0.999876455583158,21.211923147091458
174,35.00028877661611,35.001515168494976,5.0,0.00012354394046184893,0.00012354394046184893,0.9998764560595381,21.211927871501803
175,35.000277291390546,35.00151972035419,5.0,0.0001235434452303328,0.0001235434452303328,0.9998764565547696,21.211932774598793
176,35.00026573614094,35.001524091254005,5.0,0.00012354293127015293,0.00012354293127015293,0.9998764570687299,21.211937855170646
177,35.00025411372,35.00152828011712,5.0,0.0001235423987085527,0.0001235423987085527,0.9998764576012914,21.211943111961723
178,35.000242426996984,35.001532285911225,5.0,0.0001235418476773793,0.0001235418476773793,0.9998764581523226,21.21194854367285
179,35.00023067885701,35.001536107649265,5.0,0.00012354127831304713,0.00012354127831304713,0.999876458721687,21.21195414896165
180,35.00021887220033,35.00153974438968,5.0,0.0001235406907565066,0.0001235406907565066,0.9998764593092435,21.211959926442855
181,35.00020700994162,35.00154319523664,5.0,0.00012354008515320756,0.00012354008515320756,0.9998764599148467,21.211965874688673
182,35.000195095009246,35.00154645934027,5.0,0.00012353946165306266,0.00012353946165306266,0.9998764605383469,21.21197199222913
183,35.00018313034455,35.001549535896835,5.0,0.00012353882041041104,0.00012353882041041104,0.9998764611795896,21.21197827755244
184,35.00017111890112,35.001552424148976,5.0,0.0001235381615839785,0.0001235381615839785,0.999876461838416,21.21198472910537
185,35.00015906364405,35.00155512338586,5.0,0.0001235374853368385,0.0001235374853368385,0.9998764625146631,21.211991345293647
186,35.000146967549206,35.00155763294339,5.0,0.00012353679183637126,0.00012353679183637126,0.9998764632081636,21.21199812448233
187,35.00013483360251,35.00155995220432,5.0,0.00012353608125422166,0.00012353608125422166,0.9998764639187457,21.21200506499624
188,35.00012266479917,35.001562080598454,5.0,0.00012353535376625636,0.00012353535376625636,0.9998764646462337,21.21201216512035
189,35.00011046414296,35.00156401760277,5.0,0.00012353460955252042,0.00012353460955252042,0.9998764653904475,21.21201942310023
190,35.00009823464548,35.00156576274153,5.0,0.00012353384879719214,0.00012353384879719214,0.9998764661512028,21.21202683714248
191,35.00008597932538,35.001567315586406,5.0,0.0001235330716885364,0.0001235330716885364,0.9998764669283114,21.212034405415174
192,35.00007370120764,35.0015686757566,5.0,0.0001235322784188575,0.0001235322784188575,0.9998764677215811,21.212042126048313
193,35.000061403322825,35.001569842918926,5.0,0.0001235314691844522,0.0001235314691844522,0.9998764685308156,21.212049997134287
194,35.00004908870631,35.00157081678787,5.0,0.00012353064418556034,0.00012353064418556034,0.9998764693558144,21.212058016728356
195,35.000036760397556,35.0015715971257,5.0,0.00012352980362631343,0.00012352980362631343,0.9998764701963737,21.21206618284912
196,35.000024421439335,35.001572183742475,5.0,0.00012352894771468662,0.00012352894771468662,0.9998764710522853,21.212074493479033
