step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
245,20.46453101191613,20.0,5.0,0.01947161192500769,0.01947161192500769,0.0,42.09921529370903
246,20.466478670885813,20.0,5.0,0.019476589696836553,0.019476589696836553,0.0,42.09784890106907
247,20.468426827854394,20.0,5.0,0.01948156968580717,0.01948156968580717,0.0,42.096482204832625
248,20.47037548304372,20.0,5.0,0.019486551893284586,0.019486551893284586,0.0,42.09511520488363
249,20.472324636675786,20.0,5.0,0.019491536320634908,0.019491536320634908,0.0,42.09374790110598
250,20.47427428897271,20.0,5.0,0.01949652296922534,0.01949652296922534,0.0,42.092380293383485
251,20.476224440156752,20.0,5.0,0.01950151184042406,0.01950151184042406,0.0,42.09101238159992
252,20.47817509045031,20.0,5.0,0.019506502935600346,0.019506502935600346,0.0,42.089644165638994
253,20.480126240075922,20.0,5.0,0.019511496256124534,0.019511496256124534,0.0,42.08827564538436
254,20.48207788925626,20.0,5.0,0.019516491803367984,0.019516491803367984,0.0,42.086906820719605
255,20.48403003821413,20.0,5.0,0.01952148957870313,0.01952148957870313,0.0,42.08553769152826
256,20.48598268717248,20.0,5.0,0.019526489583503455,0.019526489583503455,0.0,42.084168257693804
257,20.487935836354396,20.0,5.0,0.01953149181914349,0.01953149181914349,0.0,42.08279851909964
258,20.489889485983095,20.0,5.0,0.019536496286998845,0.019536496286998845,0.0,42.08142847562914
259,20.49184363628194,20.0,5.0,0.01954150298844616,0.01954150298844616,0.0,42.080058127165586
260,20.493798287474426,20.0,5.0,0.01954651192486316,0.01954651192486316,0.0,42.078687473592225
261,20.49575343978419,20.0,5.0,0.01955152309762863,0.01955152309762863,0.0,42.07731651479223
262,20.497709093435,20.0,5.0,0.019556536508122384,0.019556536508122384,0.0,42.075945250648715
263,20.49966524865077,20.0,5.0,0.019561552157725336,0.019561552157725336,0.0,42.07457368104474
264,20.501621905655554,20.0,5.0,0.01956657004781944,0.01956657004781944,0.0,42.07320180586332
265,20.503579064673534,20.0,5.0,0.019571590179787726,0.019571590179787726,0.0,42.07182962498737
266,20.505536725929037,20.0,5.0,0.019576612555014285,0.019576612555014285,0.0,42.0704571382998
267,20.507494889646527,20.0,5.0,0.019581637174884262,0.019581637174884262,0.0,42.06908434568342
268,20.509453556050605,20.0,5.0,0.01958666404078389,0.01958666404078389,0.0,42.06771124702099
269,20.511412725366014,20.0,5.0,0.019591693154100462,0.019591693154100462,0.0,42.06633784219522
270,20.513372397817637,20.0,5.0,0.019596724516222314,0.019596724516222314,0.0,42.06496413108875
271,20.51533257363049,20.0,5.0,0.0196017581285389,0.0196017581285389,0.0,42.06359011358416
272,20.517293253029735,20.0,5.0,0.019606793992440717,0.019606793992440717,0.0,42.062215789563986
273,20.519254436240665,20.0,5.0,0.019611832109319324,0.019611832109319324,0.0,42.06084115891069
274,20.52121612348872,20.0,5.0,0.019616872480567364,0.019616872480567364,0.0,42.05946622150668
275,20.523178314999477,20.0,5.0,0.01962191510757856,0.01962191510757856,0.0,42.0580909772343
276,20.525141010998652,20.0,5.0,0.019626959991747718,0.019626959991747718,0.0,42.05671542597583
277,20.5271042117121,20.0,5.0,0.0196320071344707,0.0196320071344707,0.0,42.05533956761351
278,20.529067917365815,20.0,5.0,0.019637056537144437,0.019637056537144437,0.0,42.0539634020295
279,20.53103212818593,20.0,5.0,0.019642108201166953,0.019642108201166953,0.0,42.052586929105914
280,20.532996844398724,20.0,5.0,0.019647162127937358,0.019647162127937358,0.0,42.0512101487248
281,20.53496206623061,20.0,5.0,0.019652218318855816,0.019652218318855816,0.0,42.04983306076814
282,20.53692779390814,20.0,5.0,0.019657276775323616,0.019657276775323616,0.0,42.048455665117864
283,20.538894027658017,20.0,5.0,0.019662337498743066,0.019662337498743066,0.0,42.047077961655845
284,20.54086076770707,20.0,5.0,0.019667400490517604,0.019667400490517604,0.0,42.04569995026388
285,20.542828014282275,20.0,5.0,0.019672465752051744,0.019672465752051744,0.0,42.04432163082374
